file,Has Metadata record
0306.03.0744.04,Yes
0306.03.0745.01,Yes
0306.03.0745.02,Yes
0306.03.0745.03,Yes
0306.03.0745.04,Yes
0306.03.0746.01,Yes
0306.03.0746.02,Yes
0306.03.0746.03,Yes
0306.03.0746.04,Yes
0306.03.0747.01,Yes
0306.03.0747.02,Yes
0306.03.0747.03,Yes
0306.03.0747.04,Yes
0306.03.0748.01,Yes
0306.03.0748.02,Yes
0306.03.0748.03,Yes
0306.03.0748.04,Yes
0306.03.0749.01,Yes
0306.03.0749.02,Yes
0306.03.0749.03,Yes
0306.03.0749.04,Yes
0306.03.0750.01,Yes
0306.03.0750.02,Yes
0306.03.0750.03,Yes
0306.03.0750.04,Yes
0306.03.0751.01,Yes
0306.03.0751.02,Yes
0306.03.0751.03,Yes
0306.03.0751.04,Yes
0306.03.0752.01,Yes
0306.03.0752.02,Yes
0306.03.0752.03,Yes
0306.03.0752.04,Yes
0306.03.0753.01,Yes
0306.03.0753.02,Yes
0306.03.0753.03,Yes
0306.03.0753.04,Yes
0306.03.0754.01,Yes
0306.03.0754.02,Yes
0306.03.0754.03,Yes
0306.03.0754.04,Yes
0306.03.0755.01,Yes
0306.03.0755.02,Yes
0306.03.0755.03,Yes
0306.03.0755.04,Yes
0306.03.0756.01,Yes
0306.03.0756.02,Yes
0306.03.0756.03,Yes
0306.03.0756.04,Yes
0306.03.0757.01,Yes
0306.03.0757.02,Yes
0306.03.0757.03,Yes
0306.03.0757.04,Yes
0306.03.0758.01,Yes
0306.03.0758.02,Yes
0306.03.0758.03,Yes
0306.03.0758.04,Yes
0306.03.0759.01,Yes
0306.03.0759.02,Yes
0306.03.0759.03,Yes
0306.03.0759.04,Yes
0306.03.0760.01,Yes
0306.03.0760.02,Yes
0306.03.0760.03,Yes
0306.03.0760.04,Yes
0306.03.0761.01,Yes
0306.03.0761.02,Yes
0306.03.0761.03,Yes
0306.03.0761.04,Yes
0306.03.0762.01,Yes
0306.03.0762.02,Yes
0306.03.0762.03,Yes
0306.03.0762.04,Yes
0306.03.0763.01,Yes
0306.03.0763.02,Yes
0306.03.0763.03,Yes
0306.03.0763.04,Yes
0306.03.0764.01,Yes
0306.03.0764.02,Yes
0306.03.0764.03,Yes
0306.03.0764.04,Yes
0306.03.0765.01,Yes
0306.03.0765.02,Yes
0306.03.0765.03,Yes
0306.03.0765.04,Yes
0306.03.0766.01,Yes
0306.03.0766.02,Yes
0306.03.0766.03,Yes
0306.03.0766.04,Yes
0306.03.0767.01,Yes
0306.03.0767.02,Yes
0306.03.0767.03,Yes
0306.03.0767.04,Yes
0306.03.0768.01,Yes
0306.03.0768.02,Yes
0306.03.0768.03,Yes
0306.03.0768.04,Yes
0306.03.0769.01,Yes
0306.03.0769.02,Yes
0306.03.0769.03,Yes
0306.03.0769.04,Yes
0306.03.0770.01,Yes
0306.03.0770.02,Yes
0306.03.0770.03,Yes
0306.03.0770.04,Yes
0306.03.0771.01,Yes
0306.03.0771.02,Yes
0306.03.0771.03,Yes
0306.03.0771.04,Yes
0306.03.0772.01,Yes
0306.03.0772.02,Yes
0306.03.0772.03,Yes
0306.03.0772.04,Yes
0306.03.0773.01,Yes
0306.03.0773.02,Yes
0306.03.0773.03,Yes
0306.03.0773.04,Yes
0306.03.0774.01,Yes
0306.03.0774.02,Yes
0306.03.0774.03,Yes
0306.03.0774.04,Yes
0306.03.0775.01,Yes
0306.03.0775.02,Yes
0306.03.0775.03,Yes
0306.03.0775.04,Yes
0306.03.0776.01,Yes
0306.03.0776.02,Yes
0306.03.0776.03,Yes
0306.03.0776.04,Yes
0306.03.0777.01,Yes
0306.03.0777.02,Yes
0306.03.0777.03,Yes
0306.03.0777.04,Yes
0306.03.0778.01,Yes
0306.03.0778.02,Yes
0306.03.0778.03,Yes
0306.03.0778.04,Yes
0306.03.0779.01,Yes
0306.03.0779.02,Yes
0306.03.0779.03,Yes
0306.03.0779.04,Yes
0306.03.0780.01,Yes
0306.03.0780.02,Yes
0306.03.0780.03,Yes
0306.03.0780.04,Yes
0306.03.0781.01,Yes
0306.03.0781.02,Yes
0306.03.0781.03,Yes
0306.03.0781.04,Yes
0306.03.0782.01,Yes
0306.03.0782.02,Yes
0306.03.0782.03,Yes
0306.03.0782.04,Yes
0306.03.0783.01,Yes
0306.03.0783.02,Yes
0306.03.0783.03,Yes
0306.03.0783.04,Yes
0306.03.0784.01,Yes
0306.03.0784.02,Yes
0306.03.0784.03,Yes
0306.03.0784.04,Yes
0306.03.0785.01,Yes
0306.03.0785.02,Yes
0306.03.0785.03,Yes
0306.03.0785.04,Yes
0306.03.0786.01,Yes
0306.03.0786.02,Yes
0306.03.0786.03,Yes
0306.03.0786.04,Yes
0306.03.0787.01,Yes
0306.03.0787.02,Yes
0306.03.0787.03,Yes
0306.03.0787.04,Yes
0306.03.0788.01,Yes
0306.03.0788.02,Yes
0306.03.0788.03,Yes
0306.03.0788.04,Yes
0306.03.0789.01,Yes
0306.03.0789.02,Yes
0306.03.0789.03,Yes
0306.03.0789.04,Yes
0306.03.0790.01,Yes
0306.03.0790.02,Yes
0306.03.0790.03,Yes
0306.03.0790.04,Yes
0306.03.0791.01,Yes
0306.03.0791.02,Yes
0306.03.0791.03,Yes
0306.03.0791.04,Yes
0306.03.0792.01,Yes
0306.03.0792.02,Yes
0306.03.0792.03,Yes
0306.03.0792.04,Yes
0306.03.0793.01,Yes
0306.03.0793.02,Yes
0306.03.0793.03,Yes
0306.03.0793.04,Yes
0306.03.0794.01,Yes
0306.03.0794.02,Yes
0306.03.0794.03,Yes
0306.03.0794.04,Yes
0306.03.0795.01,Yes
0306.03.0795.02,Yes
0306.03.0795.03,Yes
0306.03.0795.04,Yes
0306.03.0796.01,Yes
0306.03.0796.02,Yes
0306.03.0796.03,Yes
0306.03.0796.04,Yes
0306.03.0797.01,Yes
0306.03.0797.02,Yes
0306.03.0797.03,Yes
0306.03.0797.04,Yes
0306.03.0798.01,Yes
0306.03.0798.02,Yes
0306.03.0798.03,Yes
0306.03.0798.04,Yes
0306.03.0799.01,Yes
0306.03.0799.02,Yes
0306.03.0799.03,Yes
0306.03.0799.04,Yes
0306.03.0800.01,Yes
0306.03.0800.02,Yes
0306.03.0800.03,Yes
0306.03.0800.04,Yes
0306.03.0801.01,Yes
0306.03.0801.02,Yes
0306.03.0801.03,Yes
0306.03.0801.04,Yes
0306.03.0802.01,Yes
0306.03.0802.02,Yes
0306.03.0802.03,Yes
0306.03.0802.04,Yes
0306.03.0803.01,Yes
0306.03.0803.02,Yes
0306.03.0803.03,Yes
0306.03.0803.04,Yes
0306.03.0804.01,Yes
0306.03.0804.02,Yes
0306.03.0804.03,Yes
0306.03.0804.04,Yes
0306.03.0805.01,Yes
0306.03.0805.02,Yes
0306.03.0805.03,Yes
0306.03.0805.04,Yes
0306.03.0806.01,Yes
0306.03.0806.02,Yes
0306.03.0806.03,Yes
0306.03.0806.04,Yes
0306.03.0807.01,Yes
0306.03.0807.02,Yes
0306.03.0807.03,Yes
0306.03.0807.04,Yes
0306.03.0808.01,Yes
0306.03.0808.02,Yes
0306.03.0808.03,Yes
0306.03.0808.04,Yes
0306.03.0809.01,Yes
0306.03.0809.02,Yes
0306.03.0809.03,Yes
0306.03.0809.04,Yes
0306.03.0810.01,Yes
0306.03.0810.02,Yes
0306.03.0810.03,Yes
0306.03.0810.04,Yes
0306.03.0810.05,Yes
0306.03.0810.06,Yes
0306.03.0810.07,Yes
0306.03.0810.08,Yes
0306.03.0810.09,Yes
0306.03.0810.10,Yes
0306.03.0810.11,Yes
0306.03.0810.12,Yes
0306.03.0811.01,Yes
0306.03.0811.02,Yes
0306.03.0811.03,Yes
0306.03.0811.04,Yes
0306.03.0811.05,Yes
0306.03.0811.06,Yes
0306.03.0811.07,Yes
0306.03.0811.08,Yes
0306.03.0811.09,Yes
0306.03.0811.10,Yes
0306.03.0811.11,Yes
0306.03.0811.12,Yes
0306.03.0812.01,Yes
0306.03.0812.02,Yes
0306.03.0812.03,Yes
0306.03.0812.04,Yes
0306.03.0812.05,Yes
0306.03.0812.06,Yes
0306.03.0812.07,Yes
0306.03.0812.08,Yes
0306.03.0812.09,Yes
0306.03.0812.10,Yes
0306.03.0812.11,Yes
0306.03.0812.12,Yes
0306.03.0813.01,Yes
0306.03.0813.02,Yes
0306.03.0813.03,Yes
0306.03.0813.04,Yes
0306.03.0813.05,Yes
0306.03.0813.06,Yes
0306.03.0813.07,Yes
0306.03.0813.08,Yes
0306.03.0813.09,Yes
0306.03.0813.10,Yes
0306.03.0813.11,Yes
0306.03.0813.12,Yes
0306.03.0814.01,Yes
0306.03.0814.02,Yes
0306.03.0814.03,Yes
0306.03.0814.04,Yes
0306.03.0814.05,Yes
0306.03.0814.06,Yes
0306.03.0814.07,Yes
0306.03.0814.08,Yes
0306.03.0814.09,Yes
0306.03.0814.10,Yes
0306.03.0814.11,Yes
0306.03.0814.12,Yes
0306.03.0815.01,Yes
0306.03.0815.02,Yes
0306.03.0815.03,Yes
0306.03.0815.04,Yes
0306.03.0815.05,Yes
0306.03.0815.06,Yes
0306.03.0815.07,Yes
0306.03.0815.08,Yes
0306.03.0815.09,Yes
0306.03.0815.10,Yes
0306.03.0815.11,Yes
0306.03.0815.12,Yes
0306.03.0816.01,Yes
0306.03.0816.02,Yes
0306.03.0816.03,Yes
0306.03.0816.04,Yes
0306.03.0816.05,Yes
0306.03.0816.06,Yes
0306.03.0816.07,Yes
0306.03.0816.08,Yes
0306.03.0816.09,Yes
0306.03.0816.10,Yes
0306.03.0816.11,Yes
0306.03.0816.12,Yes
0306.03.0817.01,Yes
0306.03.0817.02,Yes
0306.03.0817.03,Yes
0306.03.0817.04,Yes
0306.03.0817.05,Yes
0306.03.0817.06,Yes
0306.03.0817.07,Yes
0306.03.0817.08,Yes
0306.03.0817.09,Yes
0306.03.0817.10,Yes
0306.03.0817.11,Yes
0306.03.0817.12,Yes
0306.03.0818.01,Yes
0306.03.0818.02,Yes
0306.03.0818.03,Yes
0306.03.0818.04,Yes
0306.03.0818.05,Yes
0306.03.0818.06,Yes
0306.03.0818.07,Yes
0306.03.0818.08,Yes
0306.03.0818.09,Yes
0306.03.0818.10,Yes
0306.03.0818.11,Yes
0306.03.0818.12,Yes
0306.03.0819.01,Yes
0306.03.0819.02,Yes
0306.03.0819.03,Yes
0306.03.0819.04,Yes
0306.03.0819.05,Yes
0306.03.0819.06,Yes
0306.03.0819.07,Yes
0306.03.0819.08,Yes
0306.03.0819.09,Yes
0306.03.0819.10,Yes
0306.03.0819.11,Yes
0306.03.0819.12,Yes
0306.03.0820.01,Yes
0306.03.0820.02,Yes
0306.03.0820.03,Yes
0306.03.0820.04,Yes
0306.03.0820.05,Yes
0306.03.0820.06,Yes
0306.03.0820.07,Yes
0306.03.0820.08,Yes
0306.03.0820.09,Yes
0306.03.0820.10,Yes
0306.03.0820.11,Yes
0306.03.0820.12,Yes
0306.03.0821.01,Yes
0306.03.0821.02,Yes
0306.03.0821.03,Yes
0306.03.0821.04,Yes
0306.03.0821.05,Yes
0306.03.0821.06,Yes
0306.03.0821.07,Yes
0306.03.0821.08,Yes
0306.03.0821.09,Yes
0306.03.0821.10,Yes
0306.03.0821.11,Yes
0306.03.0821.12,Yes
0306.03.0822.01,Yes
0306.03.0822.02,Yes
0306.03.0822.03,Yes
0306.03.0822.04,Yes
0306.03.0822.05,Yes
0306.03.0822.06,Yes
0306.03.0822.07,Yes
0306.03.0822.08,Yes
0306.03.0822.09,Yes
0306.03.0822.10,Yes
0306.03.0822.11,Yes
0306.03.0822.12,Yes
0306.03.0823.01,Yes
0306.03.0823.02,Yes
0306.03.0823.03,Yes
0306.03.0823.04,Yes
0306.03.0823.05,Yes
0306.03.0823.06,Yes
0306.03.0823.07,Yes
0306.03.0823.08,Yes
0306.03.0823.09,Yes
0306.03.0823.10,Yes
0306.03.0823.11,Yes
0306.03.0823.12,Yes
0306.03.0824.01,Yes
0306.03.0824.02,Yes
0306.03.0824.03,Yes
0306.03.0824.04,Yes
0306.03.0824.05,Yes
0306.03.0824.06,Yes
0306.03.0824.07,Yes
0306.03.0824.08,Yes
0306.03.0824.09,Yes
0306.03.0824.10,Yes
0306.03.0824.11,Yes
0306.03.0824.12,Yes
0306.03.0825.01,Yes
0306.03.0825.02,Yes
0306.03.0825.03,Yes
0306.03.0825.04,Yes
0306.03.0825.05,Yes
0306.03.0825.06,Yes
0306.03.0825.07,Yes
0306.03.0825.08,Yes
0306.03.0825.09,Yes
0306.03.0825.10,Yes
0306.03.0825.11,Yes
0306.03.0825.12,Yes
0306.03.0826.01,Yes
0306.03.0826.02,Yes
0306.03.0826.03,Yes
0306.03.0826.04,Yes
0306.03.0826.05,Yes
0306.03.0826.06,Yes
0306.03.0826.07,Yes
0306.03.0826.08,Yes
0306.03.0826.09,Yes
0306.03.0826.10,Yes
0306.03.0826.11,Yes
0306.03.0826.12,Yes
0306.03.0827.01,Yes
0306.03.0827.02,Yes
0306.03.0827.03,Yes
0306.03.0827.04,Yes
0306.03.0827.05,Yes
0306.03.0827.06,Yes
0306.03.0827.07,Yes
0306.03.0827.08,Yes
0306.03.0827.09,Yes
0306.03.0827.10,Yes
0306.03.0827.11,Yes
0306.03.0827.12,Yes
0306.03.0828.01,Yes
0306.03.0828.02,Yes
0306.03.0828.03,Yes
0306.03.0828.04,Yes
0306.03.0828.05,Yes
0306.03.0828.06,Yes
0306.03.0828.07,Yes
0306.03.0828.08,Yes
0306.03.0828.09,Yes
0306.03.0828.10,Yes
0306.03.0828.11,Yes
0306.03.0828.12,Yes
0306.03.0829.01,Yes
0306.03.0829.02,Yes
0306.03.0829.03,Yes
0306.03.0829.04,Yes
0306.03.0829.05,Yes
0306.03.0829.06,Yes
0306.03.0829.07,Yes
0306.03.0829.08,Yes
0306.03.0829.09,Yes
0306.03.0829.10,Yes
0306.03.0829.11,Yes
0306.03.0829.12,Yes
0306.03.0830.01,Yes
0306.03.0830.02,Yes
0306.03.0830.03,Yes
0306.03.0830.04,Yes
0306.03.0830.05,Yes
0306.03.0830.06,Yes
0306.03.0830.07,Yes
0306.03.0830.08,Yes
0306.03.0830.09,Yes
0306.03.0830.10,Yes
0306.03.0830.11,Yes
0306.03.0830.12,Yes
0306.03.0831.01,Yes
0306.03.0831.02,Yes
0306.03.0831.03,Yes
0306.03.0831.04,Yes
0306.03.0831.05,Yes
0306.03.0831.06,Yes
0306.03.0831.07,Yes
0306.03.0831.08,Yes
0306.03.0831.09,Yes
0306.03.0831.10,Yes
0306.03.0831.11,Yes
0306.03.0831.12,Yes
0306.03.0832.01,Yes
0306.03.0832.02,Yes
0306.03.0832.03,Yes
0306.03.0832.04,Yes
0306.03.0832.05,Yes
0306.03.0832.06,Yes
0306.03.0832.07,Yes
0306.03.0832.08,Yes
0306.03.0832.09,Yes
0306.03.0832.10,Yes
0306.03.0832.11,Yes
0306.03.0832.12,Yes
0306.03.0833.01,Yes
0306.03.0833.02,Yes
0306.03.0833.03,Yes
0306.03.0833.04,Yes
0306.03.0833.05,Yes
0306.03.0833.06,Yes
0306.03.0833.07,Yes
0306.03.0833.08,Yes
0306.03.0833.09,Yes
0306.03.0833.10,Yes
0306.03.0833.11,Yes
0306.03.0833.12,Yes
0306.03.0834.01,Yes
0306.03.0834.02,Yes
0306.03.0834.03,Yes
0306.03.0834.04,Yes
0306.03.0834.05,Yes
0306.03.0834.06,Yes
0306.03.0834.07,Yes
0306.03.0834.08,Yes
0306.03.0834.09,Yes
0306.03.0834.10,Yes
0306.03.0834.11,Yes
0306.03.0834.12,Yes
0307.02.0001,Yes
0307.02.0002.01,Yes
0307.02.0002.02,Yes
0307.02.0003,Yes
0307.02.0004,Yes
0307.02.0005.01,Yes
0307.02.0005.02,Yes
0307.02.0006.01,Yes
0307.02.0006.02,Yes
0307.02.0007,Yes
0307.02.0008,Yes
0307.02.0009.01,Yes
0307.02.0009.02,Yes
0307.02.0010,Yes
0307.02.0011,Yes
0307.02.0012.01,Yes
0307.02.0012.02,Yes
0307.02.0012.03,Yes
0307.02.0012.04,Yes
0307.02.0013,Yes
0307.02.0014.01,Yes
0307.02.0014.02,Yes
0307.02.0015,Yes
0307.02.0016,Yes
0307.02.0017.01,Yes
0307.02.0017.02,Yes
0307.02.0018.01,Yes
0307.02.0018.02,Yes
0307.02.0018.03,Yes
0307.02.0018.04,Yes
0307.02.0018.05,Yes
0307.02.0018.06,Yes
0307.02.0018.07,Yes
0307.02.0018.08,Yes
0307.02.0018.09,Yes
0307.02.0018.10,Yes
0307.02.0018.11,Yes
0307.02.0018.12,Yes
0307.02.0018.13,Yes
0307.02.0018.14,Yes
0307.02.0018.15,Yes
0307.02.0018.16,Yes
0307.02.0018.17,Yes
0307.02.0018.18,Yes
0307.02.0019.01,Yes
0307.02.0019.02,Yes
0307.02.0019.03,Yes
0307.02.0019.04,Yes
0307.02.0019.05,Yes
0307.02.0019.06,Yes
0307.02.0019.07,Yes
0307.02.0019.08,Yes
0307.02.0019.09,Yes
0307.02.0019.10,Yes
0307.02.0019.11,Yes
0307.02.0019.12,Yes
0307.02.0019.13,Yes
0307.02.0019.14,Yes
0307.02.0019.15,Yes
0307.02.0019.16,Yes
0307.02.0019.17,Yes
0307.02.0019.18,Yes
0307.02.0019.19,Yes
0307.02.0019.20,Yes
0307.02.0019.21,Yes
0307.02.0019.22,Yes
0307.02.0019.23,Yes
0307.02.0019.24,Yes
0307.02.0019.25,Yes
0307.02.0019.26,Yes
0307.02.0019.27,Yes
0307.02.0019.28,Yes
0307.02.0019.29,Yes
0307.02.0019.30,Yes
0307.02.0019.31,Yes
0307.02.0019.32,Yes
0307.02.0019.33,Yes
0307.02.0019.34,Yes
0307.02.0019.35,Yes
0307.02.0019.36,Yes
0307.02.0019.37,Yes
0307.02.0019.38,Yes
0307.02.0019.39,Yes
0307.02.0019.40,Yes
0307.02.0019.41,Yes
0307.02.0019.42,Yes
0307.02.0019.43,Yes
0307.02.0019.44,Yes
0307.02.0019.45,Yes
0307.02.0019.46,Yes
0307.02.0019.47,Yes
0307.02.0019.48,Yes
0307.02.0019.49,Yes
0307.02.0019.50,Yes
0307.02.0019.51,Yes
0307.02.0019.52,Yes
0307.02.0019.53,Yes
0307.02.0020.01,Yes
0307.02.0020.02,Yes
0307.02.0020.03,Yes
0307.02.0020.04,Yes
0307.02.0020.05,Yes
0307.02.0020.06,Yes
0307.02.0020.07,Yes
0307.02.0020.08,Yes
0307.02.0020.09,Yes
0307.02.0020.10,Yes
0307.02.0020.100,Yes
0307.02.0020.101,Yes
0307.02.0020.102,Yes
0307.02.0020.103,Yes
0307.02.0020.104,Yes
0307.02.0020.105,Yes
0307.02.0020.106,Yes
0307.02.0020.107,Yes
0307.02.0020.108,Yes
0307.02.0020.109,Yes
0307.02.0020.11,Yes
0307.02.0020.110,Yes
0307.02.0020.111,Yes
0307.02.0020.112,Yes
0307.02.0020.113,Yes
0307.02.0020.114,Yes
0307.02.0020.115,Yes
0307.02.0020.116,Yes
0307.02.0020.117,Yes
0307.02.0020.118,Yes
0307.02.0020.119,Yes
0307.02.0020.12,Yes
0307.02.0020.13,Yes
0307.02.0020.14,Yes
0307.02.0020.15,Yes
0307.02.0020.16,Yes
0307.02.0020.17,Yes
0307.02.0020.18,Yes
0307.02.0020.19,Yes
0307.02.0020.20,Yes
0307.02.0020.21,Yes
0307.02.0020.22,Yes
0307.02.0020.23,Yes
0307.02.0020.24,Yes
0307.02.0020.25,Yes
0307.02.0020.26,Yes
0307.02.0020.27,Yes
0307.02.0020.28,Yes
0307.02.0020.29,Yes
0307.02.0020.30,Yes
0307.02.0020.31,Yes
0307.02.0020.32,Yes
0307.02.0020.33,Yes
0307.02.0020.34,Yes
0307.02.0020.35,Yes
0307.02.0020.36,Yes
0307.02.0020.37,Yes
0307.02.0020.38,Yes
0307.02.0020.39,Yes
0307.02.0020.40,Yes
0307.02.0020.41,Yes
0307.02.0020.42,Yes
0307.02.0020.43,Yes
0307.02.0020.44,Yes
0307.02.0020.45,Yes
0307.02.0020.46,Yes
0307.02.0020.47,Yes
0307.02.0020.48,Yes
0307.02.0020.49,Yes
0307.02.0020.50,Yes
0307.02.0020.51,Yes
0307.02.0020.52,Yes
0307.02.0020.53,Yes
0307.02.0020.54,Yes
0307.02.0020.55,Yes
0307.02.0020.56,Yes
0307.02.0020.57,Yes
0307.02.0020.58,Yes
0307.02.0020.59,Yes
0307.02.0020.60,Yes
0307.02.0020.61,Yes
0307.02.0020.62,Yes
0307.02.0020.63,Yes
0307.02.0020.64,Yes
0307.02.0020.65,Yes
0307.02.0020.66,Yes
0307.02.0020.67,Yes
0307.02.0020.68,Yes
0307.02.0020.69,Yes
0307.02.0020.70,Yes
0307.02.0020.71,Yes
0307.02.0020.72,Yes
0307.02.0020.73,Yes
0307.02.0020.74,Yes
0307.02.0020.75,Yes
0307.02.0020.76,Yes
0307.02.0020.77,Yes
0307.02.0020.78,Yes
0307.02.0020.79,Yes
0307.02.0020.80,Yes
0307.02.0020.81,Yes
0307.02.0020.82,Yes
0307.02.0020.83,Yes
0307.02.0020.84,Yes
0307.02.0020.85,Yes
0307.02.0020.86,Yes
0307.02.0020.87,Yes
0307.02.0020.88,Yes
0307.02.0020.89,Yes
0307.02.0020.90,Yes
0307.02.0020.91,Yes
0307.02.0020.92,Yes
0307.02.0020.93,Yes
0307.02.0020.94,Yes
0307.02.0020.95,Yes
0307.02.0020.96,Yes
0307.02.0020.97,Yes
0307.02.0020.98,Yes
0307.02.0020.99,Yes
0307.02.0021.01,Yes
0307.02.0021.02,Yes
0307.02.0021.03,Yes
0307.02.0021.04,Yes
0307.02.0021.05,Yes
0307.02.0021.06,Yes
0307.02.0021.07,Yes
0307.02.0021.08,Yes
0307.02.0021.09,Yes
0307.02.0021.10,Yes
0307.02.0021.11,Yes
0307.02.0021.12,Yes
0307.02.0021.13,Yes
0307.02.0021.14,Yes
0307.02.0021.15,Yes
0307.02.0021.16,Yes
0307.02.0021.17,Yes
0307.02.0021.18,Yes
0307.02.0021.19,Yes
0307.02.0021.20,Yes
0307.02.0021.21,Yes
0307.02.0021.22,Yes
0307.02.0021.23,Yes
0307.02.0021.24,Yes
0307.02.0021.25,Yes
0307.02.0021.26,Yes
0307.02.0021.27,Yes
0307.02.0021.28,Yes
0307.02.0021.29,Yes
0307.02.0021.30,Yes
0307.02.0021.31,Yes
0307.02.0021.32,Yes
0307.02.0021.33,Yes
0307.02.0021.34,Yes
0307.02.0021.35,Yes
0309.01.0001.01,Yes
0309.01.0001.02,Yes
0309.02.0001.01,Yes
0309.02.0001.02,Yes
0309.02.0001.98,Yes
0309.02.0001.99,Yes
0309.02.0002.01,Yes
0309.02.0002.02,Yes
0309.02.0002.98,Yes
0309.02.0002.99,Yes
0309.02.0003.01,Yes
0309.02.0003.02,Yes
0309.02.0003.98,Yes
0309.02.0003.99,Yes
0309.02.0004.01,Yes
0309.02.0004.02,Yes
0309.02.0004.98,Yes
0309.02.0004.99,Yes
0309.02.0005.01,Yes
0309.02.0005.02,Yes
0309.02.0005.98,Yes
0309.02.0005.99,Yes
0309.02.0006.01,Yes
0309.02.0006.02,Yes
0309.02.0006.98,Yes
0309.02.0006.99,Yes
0309.02.0007.01,Yes
0309.02.0007.02,Yes
0309.02.0007.98,Yes
0309.02.0007.99,Yes
0309.02.0008.01,Yes
0309.02.0008.02,Yes
0309.02.0008.98,Yes
0309.02.0008.99,Yes
0309.02.0009.01,Yes
0309.02.0009.02,Yes
0309.02.0009.98,Yes
0309.02.0009.99,Yes
0309.02.0010.01,Yes
0309.02.0010.02,Yes
0309.02.0010.98,Yes
0309.02.0010.99,Yes
0309.02.0011.01,Yes
0309.02.0011.02,Yes
0309.02.0011.98,Yes
0309.02.0011.99,Yes
0309.02.0012.01,Yes
0309.02.0012.02,Yes
0309.02.0012.98,Yes
0309.02.0012.99,Yes
0309.02.0013.01,Yes
0309.02.0013.02,Yes
0309.02.0013.98,Yes
0309.02.0013.99,Yes
0309.02.0014.01,Yes
0309.02.0014.02,Yes
0309.02.0014.98,Yes
0309.02.0014.99,Yes
0309.02.0015.01,Yes
0309.02.0015.02,Yes
0309.02.0015.98,Yes
0309.02.0015.99,Yes
0309.02.0016.01,Yes
0309.02.0016.02,Yes
0309.02.0016.98,Yes
0309.02.0016.99,Yes
0309.02.0017.01,Yes
0309.02.0017.02,Yes
0309.02.0017.03,Yes
0309.02.0017.04,Yes
0309.02.0017.96,Yes
0309.02.0017.97,Yes
0309.02.0017.98,Yes
0309.02.0017.99,Yes
0309.02.0018.01,Yes
0309.02.0018.02,Yes
0309.02.0018.98,Yes
0309.02.0018.99,Yes
0309.02.0019.01,Yes
0309.02.0019.02,Yes
0309.02.0019.98,Yes
0309.02.0019.99,Yes
0309.02.0020.01,Yes
0309.02.0020.02,Yes
0309.02.0020.98,Yes
0309.02.0020.99,Yes
0309.02.0021.01,Yes
0309.02.0021.02,Yes
0309.02.0021.98,Yes
0309.02.0021.99,Yes
0309.02.0022.01,Yes
0309.02.0022.02,Yes
0309.02.0022.98,Yes
0309.02.0022.99,Yes
0309.02.0023.01,Yes
0309.02.0023.02,Yes
0309.02.0023.98,Yes
0309.02.0023.99,Yes
0309.02.0024.01,Yes
0309.02.0024.02,Yes
0309.02.0024.98,Yes
0309.02.0024.99,Yes
0309.02.0025.01,Yes
0309.02.0025.02,Yes
0309.02.0025.98,Yes
0309.02.0025.99,Yes
0309.02.0026.01,Yes
0309.02.0026.02,Yes
0309.02.0026.98,Yes
0309.02.0026.99,Yes
0309.02.0027.01,Yes
0309.02.0027.02,Yes
0309.02.0027.98,Yes
0309.02.0027.99,Yes
0309.02.0028.01,Yes
0309.02.0028.02,Yes
0309.02.0028.98,Yes
0309.02.0028.99,Yes
0309.02.0029.01,Yes
0309.02.0029.02,Yes
0309.02.0029.98,Yes
0309.02.0029.99,Yes
0309.02.0030.01,Yes
0309.02.0030.02,Yes
0309.02.0030.98,Yes
0309.02.0030.99,Yes
0309.02.0031.01,Yes
0309.02.0031.02,Yes
0309.02.0031.98,Yes
0309.02.0031.99,Yes
0309.02.0032.01,Yes
0309.02.0032.02,Yes
0309.02.0032.98,Yes
0309.02.0032.99,Yes
0309.02.0033.01,Yes
0309.02.0033.02,Yes
0309.02.0033.98,Yes
0309.02.0033.99,Yes
0309.02.0034.01,Yes
0309.02.0034.02,Yes
0309.02.0034.98,Yes
0309.02.0034.99,Yes
0309.02.0035.01,Yes
0309.02.0035.02,Yes
0309.02.0035.98,Yes
0309.02.0035.99,Yes
0309.02.0036.01,Yes
0309.02.0036.02,Yes
0309.02.0036.98,Yes
0309.02.0036.99,Yes
0309.02.0037.01,Yes
0309.02.0037.02,Yes
0309.02.0037.98,Yes
0309.02.0037.99,Yes
0309.02.0038.01,Yes
0309.02.0038.02,Yes
0309.02.0038.98,Yes
0309.02.0038.99,Yes
0309.02.0039.01,Yes
0309.02.0039.02,Yes
0309.02.0039.98,Yes
0309.02.0039.99,Yes
0309.02.0040.01,Yes
0309.02.0040.02,Yes
0309.02.0040.98,Yes
0309.02.0040.99,Yes
0309.02.0041.01,Yes
0309.02.0041.02,Yes
0309.02.0041.98,Yes
0309.02.0041.99,Yes
0309.02.0042.01,Yes
0309.02.0042.02,Yes
0309.02.0042.98,Yes
0309.02.0042.99,Yes
0309.02.0043.01,Yes
0309.02.0043.02,Yes
0309.02.0043.98,Yes
0309.02.0043.99,Yes
0309.02.0044.01,Yes
0309.02.0044.02,Yes
0309.02.0044.98,Yes
0309.02.0044.99,Yes
0309.02.0045.01,Yes
0309.02.0045.02,Yes
0309.02.0045.98,Yes
0309.02.0045.99,Yes
0309.02.0046.01,Yes
0309.02.0046.02,Yes
