file,object,Has Metadata record,In Merritt
0304.01.0916,0304.01.0916,No,No
0304.01.0917,0304.01.0917,No,No
0304.01.0918,0304.01.0918,No,No
0304.01.0919,0304.01.0919,No,No
0304.01.0920,0304.01.0920,No,No
0304.01.0921,0304.01.0921,No,No
0304.01.0922,0304.01.0922,No,No
0304.01.0923,0304.01.0923,No,No
0304.01.0924,0304.01.0924,No,No
0304.01.0925,0304.01.0925,No,No
0304.01.0926,0304.01.0926,No,No
0304.01.0927,0304.01.0927,No,No
0304.01.0928,0304.01.0928,No,No
0304.01.0929,0304.01.0929,No,No
0304.01.0930,0304.01.0930,No,No
0304.01.0931,0304.01.0931,No,No
0304.01.0932,0304.01.0932,No,No
0304.01.0933,0304.01.0933,No,No
0304.01.0934,0304.01.0934,No,No
0304.01.0935,0304.01.0935,No,No
0304.01.0936,0304.01.0936,No,No
0304.01.0937,0304.01.0937,No,No
0304.01.0938,0304.01.0938,No,No
0304.01.0939,0304.01.0939,No,No
0304.01.0940,0304.01.0940,No,No
0304.01.0941,0304.01.0941,No,No
0304.01.0942,0304.01.0942,No,No
0304.01.0943,0304.01.0943,No,No
0304.01.0944,0304.01.0944,No,No
0304.01.0945,0304.01.0945,No,No
0304.01.0946,0304.01.0946,No,No
0304.01.0947,0304.01.0947,No,No
0304.01.0948,0304.01.0948,No,No
0304.01.0949,0304.01.0949,No,No
0304.01.0950,0304.01.0950,No,No
0304.01.0951,0304.01.0951,No,No
0304.01.0952,0304.01.0952,No,No
0304.01.0953,0304.01.0953,No,No
0304.01.0954,0304.01.0954,No,No
0304.01.0955,0304.01.0955,No,No
0304.01.0956,0304.01.0956,No,No
0304.01.0957,0304.01.0957,No,No
0304.01.0958,0304.01.0958,No,No
0304.01.0959,0304.01.0959,No,No
0304.01.0960,0304.01.0960,No,No
0304.01.0961,0304.01.0961,No,No
0304.01.0962,0304.01.0962,No,No
0304.01.0963,0304.01.0963,No,No
0304.01.0964,0304.01.0964,No,No
0304.01.0965,0304.01.0965,No,No
0304.01.0966,0304.01.0966,No,No
0304.01.0967,0304.01.0967,No,No
0304.01.0968,0304.01.0968,No,No
0304.01.0969,0304.01.0969,No,No
0304.01.0970,0304.01.0970,No,No
0304.01.0971,0304.01.0971,No,No
0304.01.0972,0304.01.0972,No,No
0304.01.0973,0304.01.0973,No,No
0304.01.0974,0304.01.0974,No,No
0304.01.0975,0304.01.0975,No,No
0304.01.0976,0304.01.0976,No,No
0304.01.0977,0304.01.0977,No,No
0304.01.0978,0304.01.0978,No,No
0304.01.0979,0304.01.0979,No,No
0304.01.0980,0304.01.0980,No,No
0304.01.0981,0304.01.0981,No,No
0304.01.0982,0304.01.0982,No,No
0304.01.0983,0304.01.0983,No,No
0304.01.0984,0304.01.0984,No,No
0304.01.0985,0304.01.0985,No,No
0304.01.0986,0304.01.0986,No,No
0304.01.0987,0304.01.0987,No,No
0304.01.0988,0304.01.0988,No,No
0304.01.0989,0304.01.0989,No,No
0304.01.0990,0304.01.0990,No,No
0304.01.0991,0304.01.0991,No,No
0304.01.0992,0304.01.0992,No,No
0304.01.0993,0304.01.0993,No,No
0304.01.0994,0304.01.0994,No,No
0304.01.0995,0304.01.0995,No,No
0304.01.0996,0304.01.0996,No,No
0304.01.0997,0304.01.0997,No,No
0304.01.0998,0304.01.0998,No,No
0304.01.0999,0304.01.0999,No,No
0304.01.1000,0304.01.1000,No,No
0304.01.1001,0304.01.1001,No,No
0304.01.1002,0304.01.1002,No,No
0304.01.1003,0304.01.1003,No,No
0304.01.1004,0304.01.1004,No,No
0304.01.1005,0304.01.1005,No,No
0304.01.1006,0304.01.1006,No,No
0304.01.1007,0304.01.1007,No,No
0304.01.1008,0304.01.1008,No,No
0304.01.1009,0304.01.1009,No,No
0304.01.1010,0304.01.1010,No,No
0304.01.1011,0304.01.1011,No,No
0304.01.1012,0304.01.1012,No,No
0304.01.1013,0304.01.1013,No,No
0304.01.1014,0304.01.1014,No,No
0304.01.1015,0304.01.1015,No,No
0304.01.1016,0304.01.1016,No,No
0304.01.1017,0304.01.1017,No,No
0304.01.1018,0304.01.1018,No,No
0304.01.1019,0304.01.1019,No,No
0304.01.1020,0304.01.1020,No,No
0304.01.1021,0304.01.1021,No,No
0304.01.1022,0304.01.1022,No,No
0304.01.1023,0304.01.1023,No,No
0304.01.1024,0304.01.1024,No,No
0304.01.1025,0304.01.1025,No,No
0304.01.1026,0304.01.1026,No,No
0304.01.1027,0304.01.1027,No,No
0304.01.1028,0304.01.1028,No,No
0304.01.1029,0304.01.1029,No,No
0304.01.1030,0304.01.1030,No,No
0304.01.1031,0304.01.1031,No,No
0304.01.1032,0304.01.1032,No,No
0304.01.1033,0304.01.1033,No,No
0304.01.1034,0304.01.1034,No,No
0304.01.1035,0304.01.1035,No,No
0304.01.1036,0304.01.1036,No,No
0304.01.1037,0304.01.1037,No,No
0304.01.1038,0304.01.1038,No,No
0304.01.1039,0304.01.1039,No,No
0304.01.1040,0304.01.1040,No,No
0304.01.1041,0304.01.1041,No,No
0304.01.1042,0304.01.1042,No,No
0304.01.1043,0304.01.1043,No,No
0304.01.1044,0304.01.1044,No,No
0304.01.1045,0304.01.1045,No,No
0304.01.1046,0304.01.1046,No,No
0304.01.1047,0304.01.1047,No,No
0304.01.1048,0304.01.1048,No,No
0304.01.1049,0304.01.1049,No,No
0304.01.1050,0304.01.1050,No,No
0304.01.1051,0304.01.1051,No,No
0304.01.1052,0304.01.1052,No,No
0304.01.1053,0304.01.1053,No,No
0304.01.1054,0304.01.1054,No,No
0304.01.1055,0304.01.1055,No,No
0304.01.1056,0304.01.1056,No,No
0304.01.1057,0304.01.1057,No,No
0304.01.1058,0304.01.1058,No,No
0304.01.1059,0304.01.1059,No,No
0304.01.1060,0304.01.1060,No,No
0304.01.1061,0304.01.1061,No,No
0304.01.1062,0304.01.1062,No,No
0304.01.1063,0304.01.1063,No,No
0304.01.1064,0304.01.1064,No,No
0304.01.1065,0304.01.1065,No,No
0304.01.1066,0304.01.1066,No,No
0304.01.1067,0304.01.1067,No,No
0304.01.1068,0304.01.1068,No,No
0304.01.1069,0304.01.1069,No,No
0304.01.1070,0304.01.1070,No,No
0304.01.1071,0304.01.1071,No,No
0304.01.1072,0304.01.1072,No,No
0304.01.1073,0304.01.1073,No,No
0304.01.1074,0304.01.1074,No,No
0304.01.1075,0304.01.1075,No,No
0304.01.1076,0304.01.1076,No,No
0304.01.1077,0304.01.1077,No,No
0304.01.1078,0304.01.1078,No,No
0304.01.1079,0304.01.1079,No,No
0304.01.1080,0304.01.1080,No,No
0304.01.1081,0304.01.1081,No,No
0304.01.1082,0304.01.1082,No,No
0304.01.1083,0304.01.1083,No,No
0304.01.1084,0304.01.1084,No,No
0304.01.1085,0304.01.1085,No,No
0304.01.1086,0304.01.1086,No,No
0304.01.1087,0304.01.1087,No,No
0304.01.1088,0304.01.1088,No,No
0304.01.1089,0304.01.1089,No,No
0304.01.1090,0304.01.1090,No,No
0304.01.1091,0304.01.1091,No,No
0304.01.1092,0304.01.1092,No,No
0304.01.1093,0304.01.1093,No,No
0304.01.1094,0304.01.1094,No,No
0304.01.1095,0304.01.1095,No,No
0304.01.1096,0304.01.1096,No,No
0304.01.1097,0304.01.1097,No,No
0304.01.1098,0304.01.1098,No,No
0304.01.1099,0304.01.1099,No,No
0304.01.1100,0304.01.1100,No,No
0304.01.1101,0304.01.1101,No,No
0304.01.1102,0304.01.1102,No,No
0304.01.1103,0304.01.1103,No,No
0304.01.1104,0304.01.1104,No,No
0304.01.1105,0304.01.1105,No,No
0304.01.1106,0304.01.1106,No,No
0304.01.1107,0304.01.1107,No,No
0304.01.1108,0304.01.1108,No,No
0304.01.1109,0304.01.1109,No,No
0304.01.1110,0304.01.1110,No,No
0304.01.1111,0304.01.1111,No,No
0304.01.1112,0304.01.1112,No,No
0304.01.1113,0304.01.1113,No,No
0304.01.1114,0304.01.1114,No,No
0304.01.1115,0304.01.1115,No,No
0304.01.1116,0304.01.1116,No,No
0304.01.1117,0304.01.1117,No,No
0304.01.1118,0304.01.1118,No,No
0304.01.1119,0304.01.1119,No,No
0304.01.1120,0304.01.1120,No,No
0304.01.1121,0304.01.1121,No,No
0304.01.1122,0304.01.1122,No,No
0304.01.1123.01,0304.01.1123,No,No
0304.01.1123.02,0304.01.1123,No,No
0304.01.1123.03,0304.01.1123,No,No
0304.01.1123.04,0304.01.1123,No,No
0304.01.1123.05,0304.01.1123,No,No
0304.01.1123.06,0304.01.1123,No,No
0304.01.1124,0304.01.1124,No,No
0304.01.1125,0304.01.1125,No,No
0304.01.1126,0304.01.1126,No,No
0304.01.1127,0304.01.1127,No,No
0304.01.1128,0304.01.1128,No,No
0304.01.1129,0304.01.1129,No,No
0304.01.1130,0304.01.1130,No,No
0304.01.1131,0304.01.1131,No,No
0304.01.1132,0304.01.1132,No,No
0304.01.1133,0304.01.1133,No,No
0304.01.1134,0304.01.1134,No,No
0304.01.1135,0304.01.1135,No,No
0304.01.1136,0304.01.1136,No,No
0304.01.1137,0304.01.1137,No,No
0304.01.1138,0304.01.1138,No,No
0304.01.1139,0304.01.1139,No,No
0304.01.1140,0304.01.1140,No,No
0304.01.1141,0304.01.1141,No,No
0304.01.1142,0304.01.1142,No,No
0304.01.1143,0304.01.1143,No,No
0304.01.1144,0304.01.1144,No,No
0304.01.1145,0304.01.1145,No,No
0304.01.1146,0304.01.1146,No,No
0304.01.1147,0304.01.1147,No,No
0304.01.1148,0304.01.1148,No,No
0304.01.1149,0304.01.1149,No,No
0304.01.1150,0304.01.1150,No,No
0304.01.1151,0304.01.1151,No,No
0304.01.1152,0304.01.1152,No,No
0304.01.1153,0304.01.1153,No,No
0304.01.1154,0304.01.1154,No,No
0304.01.1155,0304.01.1155,No,No
0304.01.1156,0304.01.1156,No,No
0304.01.1157,0304.01.1157,No,No
0304.01.1158,0304.01.1158,No,No
0304.01.1159,0304.01.1159,No,No
0304.01.1160,0304.01.1160,No,No
0304.01.1161,0304.01.1161,No,No
0304.01.1162,0304.01.1162,No,No
0304.01.1163,0304.01.1163,No,No
0304.01.1164,0304.01.1164,No,No
0304.01.1165,0304.01.1165,No,No
0304.01.1166,0304.01.1166,No,No
0304.01.1167,0304.01.1167,No,No
0304.01.1168,0304.01.1168,No,No
0304.01.1169,0304.01.1169,No,No
0304.01.1170,0304.01.1170,No,No
0304.01.1171,0304.01.1171,No,No
0304.01.1172,0304.01.1172,No,No
0304.01.1173,0304.01.1173,No,No
0304.01.1174,0304.01.1174,No,No
0304.01.1175,0304.01.1175,No,No
0304.01.1176,0304.01.1176,No,No
0304.01.1177,0304.01.1177,No,No
0304.01.1178,0304.01.1178,No,No
0304.01.1179,0304.01.1179,No,No
0304.01.1180.01,0304.01.1180,No,No
0304.01.1180.02,0304.01.1180,No,No
0304.01.1181,0304.01.1181,No,No
0304.01.1182,0304.01.1182,No,No
0304.01.1183,0304.01.1183,No,No
0304.01.1184,0304.01.1184,No,No
0304.01.1185,0304.01.1185,No,No
0304.01.1186,0304.01.1186,No,No
0304.01.1187,0304.01.1187,No,No
0304.01.1188,0304.01.1188,No,No
0304.01.1189,0304.01.1189,No,No
0304.01.1190,0304.01.1190,No,No
0304.01.1191,0304.01.1191,No,No
0304.01.1192,0304.01.1192,No,No
0304.01.1193,0304.01.1193,No,No
0304.01.1194,0304.01.1194,No,No
0304.01.1195.01,0304.01.1195,No,No
0304.01.1195.02,0304.01.1195,No,No
0304.01.1196.01,0304.01.1196,No,No
0304.01.1196.02,0304.01.1196,No,No
0304.01.1197,0304.01.1197,No,No
0304.01.1198,0304.01.1198,No,No
0304.01.1199,0304.01.1199,No,No
0304.01.1200,0304.01.1200,No,No
0304.01.1201,0304.01.1201,No,No
0304.01.1202,0304.01.1202,No,No
0304.01.1203,0304.01.1203,No,No
0304.01.1204,0304.01.1204,No,No
0304.01.1205,0304.01.1205,No,No
0304.01.1206,0304.01.1206,No,No
0304.01.1207,0304.01.1207,No,No
0304.01.1208,0304.01.1208,No,No
0304.01.1209,0304.01.1209,No,No
0304.01.1210,0304.01.1210,No,No
0304.01.1211,0304.01.1211,No,No
0304.01.1212,0304.01.1212,No,No
0304.01.1213,0304.01.1213,No,No
0304.01.1214,0304.01.1214,No,No
0304.01.1215,0304.01.1215,No,No
0304.01.1216,0304.01.1216,No,No
0304.01.1217,0304.01.1217,No,No
0304.01.1218,0304.01.1218,No,No
0304.01.1219,0304.01.1219,No,No
0304.01.1220,0304.01.1220,No,No
0304.01.1221,0304.01.1221,No,No
0304.01.1222,0304.01.1222,No,No
0304.01.1223,0304.01.1223,No,No
0304.01.1224,0304.01.1224,No,No
0304.01.1225.01,0304.01.1225,No,No
0304.01.1225.02,0304.01.1225,No,No
0304.01.1226,0304.01.1226,No,No
0304.01.1227,0304.01.1227,No,No
0304.01.1228,0304.01.1228,No,No
0304.01.1229,0304.01.1229,No,No
0304.01.1230,0304.01.1230,No,No
0304.01.1231,0304.01.1231,No,No
0304.01.1232,0304.01.1232,No,No
0304.01.1233,0304.01.1233,No,No
0304.01.1234,0304.01.1234,No,No
0304.01.1235,0304.01.1235,No,No
0304.01.1236,0304.01.1236,No,No
0304.01.1237,0304.01.1237,No,No
0304.01.1238,0304.01.1238,No,No
0304.01.1239,0304.01.1239,No,No
0304.01.1240,0304.01.1240,No,No
0304.01.1241,0304.01.1241,No,No
0304.01.1242,0304.01.1242,No,No
0304.01.1243,0304.01.1243,No,No
0304.01.1244,0304.01.1244,No,No
0304.01.1245,0304.01.1245,No,No
0304.01.1246,0304.01.1246,No,No
0304.01.1247,0304.01.1247,No,No
0304.01.1248,0304.01.1248,No,No
0304.01.1249,0304.01.1249,No,No
0304.01.1250,0304.01.1250,No,No
0304.01.1251,0304.01.1251,No,No
0304.01.1252,0304.01.1252,No,No
0304.01.1253,0304.01.1253,No,No
0304.01.1254,0304.01.1254,No,No
0304.01.1255,0304.01.1255,No,No
0304.01.1256,0304.01.1256,No,No
0304.01.1257,0304.01.1257,No,No
0304.01.1258,0304.01.1258,No,No
0304.01.1259,0304.01.1259,No,No
0304.01.1260,0304.01.1260,No,No
0304.01.1261,0304.01.1261,No,No
0304.01.1262,0304.01.1262,No,No
0304.01.1263,0304.01.1263,No,No
0304.01.1264,0304.01.1264,No,No
0304.01.1265,0304.01.1265,No,No
0304.01.1266,0304.01.1266,No,No
0304.01.1267,0304.01.1267,No,No
0304.01.1268,0304.01.1268,No,No
0304.01.1269,0304.01.1269,No,No
0304.01.1270,0304.01.1270,No,No
0304.01.1271,0304.01.1271,No,No
0304.01.1272,0304.01.1272,No,No
0304.01.1273,0304.01.1273,No,No
0304.01.1274,0304.01.1274,No,No
0304.01.1275,0304.01.1275,No,No
0304.01.1276,0304.01.1276,No,No
0304.01.1277,0304.01.1277,No,No
0304.01.1278,0304.01.1278,No,No
0304.01.1279,0304.01.1279,No,No
0304.01.1280,0304.01.1280,No,No
0304.01.1281,0304.01.1281,No,No
0304.01.1282,0304.01.1282,No,No
0304.01.1283,0304.01.1283,No,No
0304.01.1284,0304.01.1284,No,No
0304.01.1285,0304.01.1285,No,No
0304.01.1286,0304.01.1286,No,No
0304.01.1287,0304.01.1287,No,No
0304.01.1288,0304.01.1288,No,No
0304.01.1289,0304.01.1289,No,No
0304.01.1290,0304.01.1290,No,No
0304.01.1291,0304.01.1291,No,No
0304.01.1292,0304.01.1292,No,No
0304.01.1293,0304.01.1293,No,No
0304.01.1294,0304.01.1294,No,No
0304.01.1295,0304.01.1295,No,No
0304.01.1296,0304.01.1296,No,No
0304.01.1297,0304.01.1297,No,No
0304.01.1298,0304.01.1298,No,No
0304.01.1299,0304.01.1299,No,No
0304.01.1300,0304.01.1300,No,No
0304.01.1301,0304.01.1301,No,No
0304.01.1302,0304.01.1302,No,No
0304.01.1303,0304.01.1303,No,No
0304.01.1304,0304.01.1304,No,No
0304.01.1305,0304.01.1305,No,No
0304.01.1306,0304.01.1306,No,No
0304.01.1307,0304.01.1307,No,No
0304.01.1308,0304.01.1308,No,No
0304.01.1309,0304.01.1309,No,No
0304.01.1310,0304.01.1310,No,No
0304.01.1311,0304.01.1311,No,No
0304.01.1312,0304.01.1312,No,No
0304.01.1313,0304.01.1313,No,No
0304.01.1314,0304.01.1314,No,No
0304.01.1315,0304.01.1315,No,No
0304.01.1316,0304.01.1316,No,No
0304.01.1317,0304.01.1317,No,No
0304.01.1318,0304.01.1318,No,No
0304.01.1319,0304.01.1319,No,No
0304.01.1320,0304.01.1320,No,No
0304.01.1321,0304.01.1321,No,No
0304.01.1322,0304.01.1322,No,No
0304.01.1323,0304.01.1323,No,No
0304.01.1324,0304.01.1324,No,No
0304.01.1325,0304.01.1325,No,No
0304.01.1326,0304.01.1326,No,No
0304.01.1327,0304.01.1327,No,No
0304.01.1328,0304.01.1328,No,No
0304.01.1329,0304.01.1329,No,No
0304.01.1330,0304.01.1330,No,No
0304.01.1331,0304.01.1331,No,No
0304.01.1332,0304.01.1332,No,No
0304.01.1333,0304.01.1333,No,No
0304.01.1334.01,0304.01.1334,No,No
0304.01.1334.02,0304.01.1334,No,No
0304.01.1335.01,0304.01.1335,No,No
0304.01.1335.02,0304.01.1335,No,No
0304.01.1336.01,0304.01.1336,No,No
0304.01.1336.02,0304.01.1336,No,No
0304.01.1337.01,0304.01.1337,No,No
0304.01.1337.02,0304.01.1337,No,No
0304.01.1338.01,0304.01.1338,No,No
0304.01.1338.02,0304.01.1338,No,No
0304.01.1339.01,0304.01.1339,No,No
0304.01.1339.02,0304.01.1339,No,No
0304.01.1340.01,0304.01.1340,No,No
0304.01.1340.02,0304.01.1340,No,No
0304.01.1341.01,0304.01.1341,No,No
0304.01.1341.02,0304.01.1341,No,No
0304.01.1342.01,0304.01.1342,No,No
0304.01.1342.02,0304.01.1342,No,No
0304.01.1343.01,0304.01.1343,No,No
0304.01.1343.02,0304.01.1343,No,No
0304.01.1344,0304.01.1344,No,No
0304.01.1345,0304.01.1345,No,No
0304.01.1346,0304.01.1346,No,No
0304.01.1347,0304.01.1347,No,No
0304.01.1348,0304.01.1348,No,No
0304.01.1349,0304.01.1349,No,No
0304.01.1350,0304.01.1350,No,No
0304.01.1351,0304.01.1351,No,No
0304.01.1352,0304.01.1352,No,No
0304.01.1353,0304.01.1353,No,No
0304.01.1354,0304.01.1354,No,No
0304.01.1355,0304.01.1355,No,No
0304.01.1356,0304.01.1356,No,No
0304.01.1357,0304.01.1357,No,No
0304.01.1358,0304.01.1358,No,No
0304.01.1359,0304.01.1359,No,No
0304.01.1360,0304.01.1360,No,No
0304.01.1361,0304.01.1361,No,No
0304.01.1362,0304.01.1362,No,No
0304.01.1363,0304.01.1363,No,No
0304.01.1364,0304.01.1364,No,No
0304.01.1365,0304.01.1365,No,No
0304.01.1366,0304.01.1366,No,No
0304.01.1367,0304.01.1367,No,No
0304.01.1368,0304.01.1368,No,No
0304.01.1369,0304.01.1369,No,No
0304.01.1370,0304.01.1370,No,No
0304.01.1371,0304.01.1371,No,No
0304.01.1372,0304.01.1372,No,No
0304.01.1373,0304.01.1373,No,No
0304.01.1374,0304.01.1374,No,No
0304.01.1375,0304.01.1375,No,No
0304.01.1376,0304.01.1376,No,No
0304.01.1377,0304.01.1377,No,No
0304.01.1378,0304.01.1378,No,No
0304.01.1379,0304.01.1379,No,No
0304.01.1380,0304.01.1380,No,No
0304.01.1381,0304.01.1381,No,No
0304.01.1382.01,0304.01.1382,No,No
0304.01.1382.02,0304.01.1382,No,No
0304.01.1383.01,0304.01.1383,No,No
0304.01.1383.02,0304.01.1383,No,No
0304.01.1384.01,0304.01.1384,No,No
0304.01.1384.02,0304.01.1384,No,No
0304.01.1385.01,0304.01.1385,No,No
0304.01.1385.02,0304.01.1385,No,No
0304.01.1386.01,0304.01.1386,No,No
0304.01.1386.02,0304.01.1386,No,No
0304.01.1387.01,0304.01.1387,No,No
0304.01.1387.02,0304.01.1387,No,No
0304.01.1388.01,0304.01.1388,No,No
0304.01.1388.02,0304.01.1388,No,No
0304.01.1389.01,0304.01.1389,No,No
0304.01.1389.02,0304.01.1389,No,No
0304.01.1390.01,0304.01.1390,No,No
0304.01.1390.02,0304.01.1390,No,No
0304.01.1391.01,0304.01.1391,No,No
0304.01.1391.02,0304.01.1391,No,No
0304.01.1392.01,0304.01.1392,No,No
0304.01.1392.02,0304.01.1392,No,No
0304.01.1393.01,0304.01.1393,No,No
0304.01.1393.02,0304.01.1393,No,No
0304.01.1394.01,0304.01.1394,No,No
0304.01.1394.02,0304.01.1394,No,No
0304.01.1395.01,0304.01.1395,No,No
0304.01.1395.02,0304.01.1395,No,No
0304.01.1396.01,0304.01.1396,No,No
0304.01.1396.02,0304.01.1396,No,No
0304.01.1397.01,0304.01.1397,No,No
0304.01.1397.02,0304.01.1397,No,No
0304.01.1398.01,0304.01.1398,No,No
0304.01.1398.02,0304.01.1398,No,No
0304.01.1399.01,0304.01.1399,No,No
0304.01.1399.02,0304.01.1399,No,No
0304.01.1400.01,0304.01.1400,No,No
0304.01.1400.02,0304.01.1400,No,No
0304.01.1401.01,0304.01.1401,No,No
0304.01.1401.02,0304.01.1401,No,No
0304.01.1402.01,0304.01.1402,No,No
0304.01.1402.02,0304.01.1402,No,No
0304.01.1403.01,0304.01.1403,No,No
0304.01.1403.02,0304.01.1403,No,No
0304.01.1404.01,0304.01.1404,No,No
0304.01.1404.02,0304.01.1404,No,No
0304.01.1405.01,0304.01.1405,No,No
0304.01.1405.02,0304.01.1405,No,No
0304.01.1406.01,0304.01.1406,No,No
0304.01.1406.02,0304.01.1406,No,No
0304.01.1408,0304.01.1408,No,No
0304.01.1409,0304.01.1409,No,No
0304.01.1410,0304.01.1410,No,No
0304.01.1411,0304.01.1411,No,No
0304.01.1412,0304.01.1412,No,No
0304.01.1413,0304.01.1413,No,No
0304.01.1414,0304.01.1414,No,No
0304.01.1415,0304.01.1415,No,No
0304.01.1416.01,0304.01.1416,No,No
0304.01.1416.02,0304.01.1416,No,No
0304.01.1417.01,0304.01.1417,No,No
0304.01.1417.02,0304.01.1417,No,No
0304.01.1418.01,0304.01.1418,No,No
0304.01.1418.02,0304.01.1418,No,No
0304.01.1419.01,0304.01.1419,No,No
0304.01.1419.02,0304.01.1419,No,No
0304.01.1420.01,0304.01.1420,No,No
0304.01.1420.02,0304.01.1420,No,No
0304.01.1421.01,0304.01.1421,No,No
0304.01.1421.02,0304.01.1421,No,No
0304.01.1422.01,0304.01.1422,No,No
0304.01.1422.02,0304.01.1422,No,No
0304.01.1423.01,0304.01.1423,No,No
0304.01.1423.02,0304.01.1423,No,No
0304.01.1424,0304.01.1424,No,No
0304.01.1425,0304.01.1425,No,No
0304.01.1426,0304.01.1426,No,No
0304.02.0001.01,0304.02.0001,No,No
0304.02.0001.02,0304.02.0001,No,No
0304.02.0001.03,0304.02.0001,No,No
0304.02.0001.04,0304.02.0001,No,No
0304.02.0001.05,0304.02.0001,No,No
0304.02.0001.06,0304.02.0001,No,No
0304.02.0001.07,0304.02.0001,No,No
0304.02.0001.08,0304.02.0001,No,No
0304.02.0001.09,0304.02.0001,No,No
0304.02.0002.01,0304.02.0002,No,No
0304.02.0002.02,0304.02.0002,No,No
0304.02.0002.03,0304.02.0002,No,No
0304.02.0002.04,0304.02.0002,No,No
0304.02.0002.05,0304.02.0002,No,No
0304.02.0002.06,0304.02.0002,No,No
0304.02.0002.07,0304.02.0002,No,No
0304.02.0003.01,0304.02.0003,No,No
0304.02.0003.02,0304.02.0003,No,No
0304.02.0003.03,0304.02.0003,No,No
0304.02.0003.04,0304.02.0003,No,No
0304.02.0003.05,0304.02.0003,No,No
0304.02.0003.06,0304.02.0003,No,No
0304.02.0003.07,0304.02.0003,No,No
0304.02.0003.08,0304.02.0003,No,No
0304.02.0003.09,0304.02.0003,No,No
0304.02.0003.10,0304.02.0003,No,No
0304.02.0003.11,0304.02.0003,No,No
0304.02.0003.12,0304.02.0003,No,No
0304.02.0003.13,0304.02.0003,No,No
0304.02.0004,0304.02.0004,No,No
0304.02.0005,0304.02.0005,No,No
0304.02.0006.01,0304.02.0006,No,No
0304.02.0007.01,0304.02.0007,No,No
0304.02.0007.02,0304.02.0007,No,No
0304.02.0007.03,0304.02.0007,No,No
0304.02.0007.04,0304.02.0007,No,No
0304.02.0007.05,0304.02.0007,No,No
0304.02.0007.06,0304.02.0007,No,No
0304.02.0007.07,0304.02.0007,No,No
0304.02.0007.08,0304.02.0007,No,No
0304.02.0007.09,0304.02.0007,No,No
0304.02.0007.10,0304.02.0007,No,No
0304.02.0007.11,0304.02.0007,No,No
0304.02.0007.12,0304.02.0007,No,No
0304.02.0007.13,0304.02.0007,No,No
0304.02.0007.14,0304.02.0007,No,No
0304.02.0007.15,0304.02.0007,No,No
0304.02.0007.16,0304.02.0007,No,No
0304.02.0007.17,0304.02.0007,No,No
0304.02.0008.01,0304.02.0008,No,No
0304.02.0008.02,0304.02.0008,No,No
0304.02.0008.03,0304.02.0008,No,No
0304.02.0008.04,0304.02.0008,No,No
0304.02.0008.05,0304.02.0008,No,No
0304.02.0008.06,0304.02.0008,No,No
0304.02.0008.07,0304.02.0008,No,No
0304.02.0008.08,0304.02.0008,No,No
0304.02.0008.09,0304.02.0008,No,No
0304.02.0008.10,0304.02.0008,No,No
0304.02.0008.11,0304.02.0008,No,No
0304.02.0008.12,0304.02.0008,No,No
0304.02.0008.13,0304.02.0008,No,No
0304.02.0008.14,0304.02.0008,No,No
0304.02.0008.15,0304.02.0008,No,No
0304.02.0008.16,0304.02.0008,No,No
0304.02.0008.17,0304.02.0008,No,No
0304.02.0008.18,0304.02.0008,No,No
0304.02.0008.19,0304.02.0008,No,No
0304.02.0008.20,0304.02.0008,No,No
0304.02.0008.21,0304.02.0008,No,No
0304.02.0008.22,0304.02.0008,No,No
0304.02.0008.23,0304.02.0008,No,No
0304.02.0008.24,0304.02.0008,No,No
0304.02.0008.25,0304.02.0008,No,No
0304.02.0008.26,0304.02.0008,No,No
0304.02.0008.27,0304.02.0008,No,No
0304.02.0009.01,0304.02.0009,No,No
0304.02.0009.02,0304.02.0009,No,No
0304.02.0009.03,0304.02.0009,No,No
0304.02.0009.04,0304.02.0009,No,No
0304.02.0009.05,0304.02.0009,No,No
0304.02.0009.06,0304.02.0009,No,No
0304.02.0009.07,0304.02.0009,No,No
0304.02.0009.08,0304.02.0009,No,No
0304.02.0009.09,0304.02.0009,No,No
0304.02.0009.10,0304.02.0009,No,No
0304.02.0009.11,0304.02.0009,No,No
0304.02.0009.12,0304.02.0009,No,No
0304.02.0009.13,0304.02.0009,No,No
0304.02.0009.14,0304.02.0009,No,No
0304.02.0009.15,0304.02.0009,No,No
0304.02.0009.16,0304.02.0009,No,No
0304.02.0009.17,0304.02.0009,No,No
0304.02.0009.18,0304.02.0009,No,No
0304.02.0009.19,0304.02.0009,No,No
0304.02.0009.20,0304.02.0009,No,No
0304.02.0009.21,0304.02.0009,No,No
0304.02.0009.22,0304.02.0009,No,No
0304.02.0009.23,0304.02.0009,No,No
0304.02.0009.24,0304.02.0009,No,No
0304.02.0009.25,0304.02.0009,No,No
0304.02.0009.26,0304.02.0009,No,No
0304.02.0010.01,0304.02.0010,No,No
0304.02.0010.02,0304.02.0010,No,No
0304.02.0010.03,0304.02.0010,No,No
0304.02.0010.04,0304.02.0010,No,No
0304.02.0010.05,0304.02.0010,No,No
0304.02.0010.06,0304.02.0010,No,No
0304.02.0010.07,0304.02.0010,No,No
0304.02.0010.08,0304.02.0010,No,No
0304.02.0010.09,0304.02.0010,No,No
0304.02.0010.10,0304.02.0010,No,No
0304.02.0010.11,0304.02.0010,No,No
0304.02.0010.12,0304.02.0010,No,No
0304.02.0010.13,0304.02.0010,No,No
